id,type,text1,text2,text3,text4,text5,notes
irautolance,WEAPON,"Uma eficiente arma de feixe de longo alcance com alto dano em rajada. Extremamente eficaz contra caças e, em circunstâncias adequadas, contra cascos expostos. Quase totalmente ineficaz contra escudos e possui um sistema de travamento para evitar disparos automáticos anti-escudo a menos que esteja totalmente carregada. Baixo dano sustentado devido à necessidade de recarregar as cargas.

Um estudo obscuro de teoria de campo forneceu uma aplicação inesperada de armas no IR Autolance, uma variação altamente modificada do venerável Laser Pulsado IR. Ele emprega o mesmo meio de ganho de dióxido de carbono e fonte de alimentação comutada por Q do seu ancestral de projeto, mas re-faseia o feixe por meio de um arranjo axial de placas rotativas de Besselheim para atingir o efeito de modulação mal compreendido.

O resultado é um feixe pulsado de longo alcance que teve desempenho decepcionante contra escudos e blindagem. Isso quase encerrou o desenvolvimento até que se descobriu possuir eficiência surpreendente contra cascos e componentes não blindados. Posteriormente, a arma encontrou um papel no afinamento de enxames de caças e no acabamento de naves hostis após escudos e blindagem serem destruídos por sistemas de armas complementares.",,,,,
aspect,SHIP,"""Eles são os únicos malditos que conseguimos recuperar de forma confiável. E de que adianta? Apenas uma massa de escória fractal, estourando REM sem parar. Arruinei três espectrômetros só para obter dados ruins, e agora o departamento financeiro está em cima de mim. Faz-me querer estar de volta na divisão TriPad.""",Nave Não Identificada,"ENTRADA DESCONHECIDA

Por favor, registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,,
shard_left,SHIP,"consulta omega?
viridiano insondável : delírio ilimitado

enviar bancos de dados
 toda volição central subsumida
 em omega",Nave Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,,
shard_right,SHIP,"CONFIRMAR RESPOSTA

EM OMEGA
TODA A VONTADE DO NÚCLEO SUBSUMIDA
ENVIAR ARMAZÉNS DE DADOS",Nave Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,,
facet,SHIP,"Casco anômalo designado com a palavra-código 'Facet'. Moção para criar nível de segurança SUPER ALABASTRO foi aprovada e o conteúdo do relatório de debriefing do encontro 'Facet' foi classificado neste nível.

Alto Hegemônico, se me permite falar livremente, manter uma flotilha inteira em silêncio sobre este assunto será um verdadeiro desafio para a COMSEC.",Nave Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,,
tesseract,SHIP,"Esta é a maior das naves anômalas encontradas até agora. Nem um único exemplar parcial foi recuperado, muito para a consternação do Vice-Presidente de Pesquisa. Alguns membros do conselho — não oficialmente, é claro — estão questionando sobre sabotagem ou motim. Acho que você não está passando a realidade da situação para eles.",Nave Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,,
shrouded_vortex,SHIP,"A única misericórdia é que é de curta duração.""

- registro de áudio interceptado, falante desconhecido",Entidade Não Identificada,,,,
shrouded_tendril,SHIP,"Disseram que o chefe enlouqueceu quando voltou, foi isso, mas não era. Não no começo, pelo menos. Essa é a tragédia, veja, foram todos aqueles que disseram que ele mentia que o levaram até lá.""

- ouvido no saguão da Estação Jangala",Entidade Não Identificada,,,,
shrouded_eye,SHIP,"Se essa interpretação for levada a sério, dá uma nova vida, de certa forma, aos argumentos em torno da hipótese da censura cósmica.""

- interceptação, [REDACTED]",Entidade Não Identificada,,,,
shrouded_maelstrom,SHIP,"Um incursão anômala autoestabilizante, ela acumula carga enquanto gira — se nossos sensores estiverem corretos, em muitas mais dimensões do que as aparentes inicialmente. Essa ação autossustentável produz diferenciais energéticos massivos que são periodicamente descarregados em direção ao seu... alvo. Eu nunca teria dito que uma tempestade poderia ser maligna, mas agora...""

- registro de áudio interceptado, falante desconhecido",Entidade Não Identificada,,,,
shrouded_maw,SHIP,"Quando o fim chegar, como deve chegar em breve, será como um abismo que se abre mais escuro que o medo e cheio de dentes. Virá para engolir a esperança, virá, virá para engolir o pecado, virá, e a única fuga é o Caminho, é. O Caminho!

- trecho dos Arquivos da Santa Inquisição, Hesperus",Entidade Não Identificada,,,,
phantom,SHIP,"Uma nave de transporte de tropas avançada que emprega tecnologia de camuflagem de fase. Esse projeto foi usado com eficácia pelas operações secretas da Tri-Tachyon durante a Segunda Guerra das IAs. A Phantom deve evitar combates entre naves, já que sua blindagem e armamento integrados são projetados apenas para alvos terrestres leves.

""As patrulhas do sistema deveriam ter visto os Tachies chegando, mas não viram. A ADA estava rastreando o alvo até ele desaparecer do radar, deixando as armas terrestres girando em círculos tentando reaquisição. Vimos uma sombra no ar, como asas escuras caindo sobre o complexo. Não lembro de mais nada. O traje diz que o fogo inimigo já havia eliminado o resto do pelotão.""
- A Queda do Bunker 58",,,,,
revenant,SHIP,"Um cargueiro furtivo que audaciosamente emprega tecnologia de fase para apoiar operações de frota clandestinas, a Revenant não é barata nem eficiente. Resgatada de um conjunto esquecido de bancos de dados ocultos na órbita rochosa de uma estrela sem importância por cem ciclos após a Primeira Guerra das IAs, os esquemas da Revenant forneceram um enorme impulso à logística dos saqueadores da Tri-Tachyon durante a Segunda Guerra das IAs.

Advogados da Hegemonia consideraram declarar o projeto ilegal, mas evidências de influência de uma IA de nível alfa foram consideradas insuficientes. O promotor-chefe insistiu tão fortemente que isso era, em si, prova do trabalho de um alfa que o Alto Hegemônio considerou político afastá-lo do processo.",,,,,
champion,SHIP,"O cruzador pesado da classe Champion é uma nave de guerra versátil, equipada com uma variedade de poderosas armas de energia; o elemento principal é uma torre de energia pesada, rara entre navios de linha média. Essa matriz ofensiva é sustentada por uma robusta rede energética capaz de potencializar o conjunto de armas de energia, aumentando o dano a níveis devastadores. Um suporte de mísseis pesados complementa o armamento, permitindo que o Champion desferir um golpe incapacitante sem sobrecarregar os níveis de fluxo. O Champion é um concorrente sólido e capaz, capaz de enfrentar naves capitais na linha de batalha.

Um projeto relativamente recente, o Champion é produto da ""Revolução Naval da Escola de Cruzadores"", um movimento histórico recente que nunca viu serviço ativo na Armada do Domínio pré-Colapso. Embora protótipos tenham sido construídos e especificações prontas para forja distribuídas a vários grupos de batalha, o Champion nunca foi aprovado para implantação ativa devido a um processo judicial em andamento entre a Altair Exotech e os Estaleiros Orion. Cada megacorporação acusou a outra de espionagem industrial e de influenciar indevidamente os oficiais da Armada responsáveis pelo processo de aquisição. A verdade era mais complexa, inflamando rivalidades de longa data no corpo de oficiais, à medida que a comissão investigativa convocava testemunha após testemunha. O Colapso impediu que qualquer decisão conclusiva chegasse ao Setor Perseano, e agora toda a questão é considerada irrelevante. Com a descoberta dos planos do Champion em um mensageiro de armamentos do Domínio, a nave de guerra foi rapidamente colocada em serviço pela frota da Liga Perseana, entre outros.",,,,,
fury,SHIP,"Um cruzador leve de alta tecnologia de ataque rápido, a Fúria é projetada para escolher quando e onde atacar, infligindo o máximo de dano ao inimigo. O sistema especializado de 'microqueima' de plasma integrado permite que a Fúria realize pequenas investidas em alta velocidade para surpreender oponentes desatentos.

A classe Fúria é a irmã mais velha da classe Shrike, um produto da mesma equipe de projeto encarregada de atender a requisitos ligeiramente atualizados, incluindo a resolução do antigo problema de corrosão do casco, sem, esperava-se, introduzir novos problemas. Isso foi em grande parte bem-sucedido (após a resolução do caos de várias demissões indignadas).

Desdenhada por tradicionalistas de blindagem pesada, poder de fogo balístico e armamento como 'mais uma peça de vidro de pequeno calibre', a Fúria, no entanto, mostrou-se bastante perigosa nas mãos de comandantes de frota ágeis.",,,,,
vanguard,SHIP,"Uma antiga e resistente fragata pesada, com construção robusta, um propulsor de queima de combate e sem escudos modernos. Em vez disso, a Vanguard está equipada com um Campo Amortecedor integrado de design arcaico, mas ajustado a padrões modernos. Isso permite que a Vanguard aloque 100% do acúmulo de fluxo para os sistemas de armas, deixando a defesa para sua pesada blindagem aprimorada pela física obscura de amortecimento de campo ressonante.

Esse projeto é antigo o suficiente para ser contemporâneo dos primeiros modelos do couraçado Onslaught, embora, ao contrário daquele ilustre pilar da Marinha do Domínio, a Vanguard tenha sido aposentada do serviço muito antes do Colapso da rede de Portais. No caos pós-Colapso, foi uma descoberta acidental por um comerciante de armas empreendedor que viu os esquemas relativamente completos da classe de fragatas pesadas Vanguard retirados de uma exposição de museu negligenciada. O design atavista e agressivo abre um nicho inesperado para a Vanguard nas frotas modernas — com a vantagem adicional de que todos os componentes essenciais foram desclassificados há muito tempo e são de fabricação simples; até mesmo o reparo de danos catastróficos é relativamente simples.",,,,,
manticore,SHIP,"Os oficiais de fronteira adoram o Manticore por sua capacidade de rapidamente concentrar poder de fogo em pequenos combates e são odiados pelos planejadores estratégicos do Domínio por atrapalharem o esquema ordenado da doutrina oficial de frotas. A montagem de arma primária superdimensionada e a mira integrada do Manticore são o sonho de qualquer artilheiro, mas permitem que esse destruidor se estenda facilmente demais em batalha. Isso, segundo seus operadores, é justamente para o que serve o sistema de estilhaços antiaéreos — e para descascar a tinta dos navios aliados, como diz a velha piada.

O respeito saudável pelo poder de fogo intimidador em um pacote compacto mantém esse projeto em serviço nas frotas do Setor Perseano. Quando a oportunidade surge, piratas são especialmente ávidos em recuperar um casco de Manticore e aplicar uma pintura vermelho-sangue em seu prêmio superarmado.",,,,,
